Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
03/02/2022,Ages_16-17_yrs,5990143,2.4,2.4,5134496,71.4,61.2,2.4,2.4,26.9,1.5,2.5,4.2,1381156,69198
03/02/2022,Ages_75+_yrs,22684230,8.9,8.9,19583967,95,85.5,9.1,9.1,68.8,14.2,9.4,5.2,13473544,86884
03/02/2022,Race_eth_NHMult_Oth,11250913,6,4.4,10003122,95,95,6,4.6,53.7,6,5.9,6.2,5102750,92425
03/02/2022,Ages_<12yrs,9630526,3.8,3.8,7559024,19.9,15.6,3.5,3.5,0,0,0,0,0,0
03/02/2022,Ages_50-64_yrs,58693468,23.1,23.1,51074449,92.2,80.2,23.6,23.6,51,27.4,24.5,23,26051547,382126
03/02/2022,Race_eth_NHNHOPI,601367,0.3,0.2,541293,64.8,58.3,0.3,0.3,42.8,0.3,0.3,0.5,219780,7682
03/02/2022,Ages_65-74_yrs,33474840,13.2,13.2,29081688,95,91.2,13.5,13.5,65,19.9,13.9,8.5,18905266,140550
03/02/2022,Ages_12-17_yrs,17155422,6.8,6.8,14621364,67.8,57.8,6.8,6.8,21.7,3.3,7,13.4,3174488,222624
03/02/2022,Age_known,254032942,99.9,99.9,216106021,,,99.9,99.9,45.6,99.9,99.9,99.9,95089480,1660975
03/02/2022,Race_eth_NHBlack,19356342,10.2,7.6,16846567,47,40.9,10,7.8,42.4,8.1,10.1,13.3,6902650,197357
03/02/2022,Race_eth_known,188860879,99.9,74.3,167783750,,,99.9,77.6,52.6,99.9,99.9,99.9,84936537,1482570
03/02/2022,Race_eth_NHAsian,12603437,6.7,5,11398658,66.3,60,6.8,5.3,66.3,8.3,6.6,9.7,7073238,143623
03/02/2022,Ages_25-39_yrs,53948453,21.2,21.2,45077513,78.9,65.9,20.9,20.9,34,16.1,21.6,23.5,15326778,390248
03/02/2022,Ages_12-15_yrs,11165279,4.4,4.4,9486868,66,56.1,4.4,4.4,18.9,1.9,4.5,9.2,1793332,153426
03/02/2022,Sex_Male,120378326,47.8,47.4,102112446,73.6,62.5,47.6,47.2,43.7,45.3,47.5,43.4,42954522,719627
03/02/2022,Race_eth_Hispanic,38913202,20.6,15.3,33126142,61,52,19.7,15.3,39.4,14.6,19.5,27.9,12436040,413647
03/01/2022,Sex_known,251736025,99.9,99.1,214517028,,,99.9,99.3,45.8,99.9,99.9,99.9,94811466,1735025
03/01/2022,Sex_Female,131387862,52.2,51.7,112435400,78,66.7,52.4,52,47.7,54.7,52.5,56.7,51902185,983880
03/01/2022,Ages_<5yrs,45496,0,0,16835,0.2,0.1,0,0,0,0,0,0,0,0
03/01/2022,Ages_50-64_yrs,58686032,23.1,23.1,51068227,92.2,80.2,23.6,23.6,51,27.4,24.5,23.1,26027519,402217
03/01/2022,Ages_16-17_yrs,5988256,2.4,2.4,5132452,71.4,61.2,2.4,2.4,26.8,1.5,2.5,4.1,1377800,71222
03/01/2022,Ages_12-17_yrs,17149561,6.8,6.8,14614294,67.8,57.8,6.8,6.8,21.6,3.3,7,13.2,3163969,229734
03/01/2022,Race_eth_NHBlack,19347985,10.2,7.6,16836086,46.9,40.8,10,7.8,42.3,8.1,10.1,13.3,6889363,206727
03/01/2022,Race_eth_known,188812227,99.9,74.3,167729621,,,99.9,77.6,52.6,99.9,99.9,99.9,84845458,1548706
03/01/2022,Ages_12-15_yrs,11161305,4.4,4.4,9481842,66,56.1,4.4,4.4,18.8,1.9,4.5,9.1,1786169,158512
03/01/2022,Race_eth_NHWhite,104391093,55.3,41.1,94418082,52.9,47.8,56.3,43.7,57.5,62,56.7,41.5,52579500,642366
03/01/2022,Sex_unknown,2259432,0.9,0.9,1529837,,,0.7,0.7,11.6,0.2,0.7,0.2,176161,3488
03/01/2022,Race_eth_NHNHOPI,601121,0.3,0.2,541024,64.7,58.3,0.3,0.3,42.8,0.3,0.3,0.5,219383,8201
03/01/2022,Race_eth_Hispanic,38895403,20.6,15.3,33108200,61,51.9,19.7,15.3,39.4,14.6,19.5,27.9,12412383,432625
03/01/2022,Race_eth_unknown,65183182,34.5,25.7,48317142,,,28.8,22.4,21.5,12,29.2,12.3,10142169,189807
03/01/2022,Ages_<12yrs,9616536,3.8,3.8,7538379,19.8,15.5,3.5,3.5,0,0,0,0,0,0
03/01/2022,Ages_40-49_yrs,34968865,13.8,13.8,30064606,85.7,73.7,13.9,13.9,41.8,13.2,14.4,15.3,12577784,266255
03/01/2022,Ages_65-74_yrs,33471964,13.2,13.2,29079453,95,91.2,13.5,13.5,65,19.9,13.9,8.4,18894314,146850
03/01/2022,Age_known,253969722,99.9,99.9,216040911,,,99.9,99.9,45.6,99.9,99.9,99.9,94987627,1738513
03/01/2022,Ages_25-39_yrs,53932620,21.2,21.2,45063567,78.9,65.9,20.9,20.9,34,16.1,21.6,23.6,15303926,410525
03/01/2022,Race_eth_NHAsian,12600358,6.7,5,11395869,66.3,60,6.8,5.3,66.2,8.3,6.6,9.6,7066445,149159
03/01/2022,Race_eth_NHMult_Oth,11248276,6,4.4,10000011,95,95,6,4.6,53.6,6,5.9,6.2,5097045,96310
03/01/2022,US,253995457,,100,216046865,76.5,65.1,,100,45.6,,100,,94987627,1738513
03/01/2022,Sex_Male,120348163,47.8,47.4,102081628,73.6,62.4,47.6,47.2,43.7,45.3,47.5,43.3,42909281,751145
03/01/2022,Ages_5-11_yrs,9565389,3.8,3.8,7520107,33.3,26.2,3.5,3.5,0,0,0,0,0,0
03/01/2022,Ages_18-24_yrs,23461761,9.2,9.2,19029745,76.7,62.2,8.8,8.8,29.2,5.8,9.1,11.1,5554317,192696
03/01/2022,Race_eth_NHAIAN,1727991,0.9,0.7,1430349,71,58.7,0.9,0.7,42.9,0.7,0.8,0.9,581339,13318
03/01/2022,Age_unknown,25735,0,0,5954,,,0,0,0,0,0,0,0,0
03/01/2022,Ages_75+_yrs,22682383,8.9,8.9,19582640,95,85.5,9.1,9.1,68.8,14.2,9.4,5.2,13465798,90236
02/28/2022,Ages_12-15_yrs,11157448,4.4,4.4,9476684,66,56,4.4,4.4,18.8,1.9,4.5,9,1779252,162346
02/28/2022,Sex_Female,131353178,52.2,51.7,112399998,77.9,66.7,52.4,52,47.7,54.7,52.5,56.7,51838320,1019608
02/28/2022,Race_eth_known,188761054,99.9,74.3,167673445,,,99.9,77.6,52.5,99.9,99.9,99.9,84743758,1602946
02/28/2022,Ages_5-11_yrs,9553759,3.8,3.8,7501020,33.2,26.1,3.5,3.5,0,0,0,0,0,0
02/28/2022,Ages_25-39_yrs,53915139,21.2,21.2,45048701,78.8,65.9,20.9,20.9,33.9,16.1,21.6,23.6,15277377,424877
02/28/2022,Race_eth_NHMult_Oth,11245510,6,4.4,9996816,95,95,6,4.6,53.6,6,5.9,6.2,5090586,99344
02/28/2022,Ages_<12yrs,9604242,3.8,3.8,7518828,19.8,15.5,3.5,3.5,0,0,0,0,0,0
02/28/2022,Race_eth_NHWhite,104373990,55.3,41.1,94398984,52.9,47.8,56.3,43.7,57.4,62,56.7,41.7,52536041,668336
02/28/2022,Sex_Male,120317101,47.8,47.4,102050252,73.6,62.4,47.6,47.2,43.6,45.3,47.5,43.3,42859921,778488
02/28/2022,Ages_65-74_yrs,33468819,13.2,13.2,29077126,95,91.2,13.5,13.5,64.9,19.9,13.9,8.5,18882318,153812
02/28/2022,Ages_40-49_yrs,34961539,13.8,13.8,30058337,85.7,73.7,13.9,13.9,41.8,13.2,14.4,15.3,12561055,276508
02/28/2022,Ages_12-17_yrs,17143702,6.8,6.8,14607025,67.7,57.7,6.8,6.8,21.6,3.3,7,13,3153439,235023
02/28/2022,Race_eth_unknown,65168166,34.5,25.7,48306351,,,28.8,22.4,21.5,12,29.2,12.4,10130487,198920
02/28/2022,Race_eth_NHNHOPI,600895,0.3,0.2,540768,64.7,58.2,0.3,0.3,42.7,0.3,0.3,0.5,218942,8707
02/28/2022,Race_eth_NHBlack,19338976,10.2,7.6,16825566,46.9,40.8,10,7.8,42.2,8.1,10.1,13.4,6874830,214621
02/28/2022,Age_known,253903536,99.9,99.9,215973945,,,99.9,99.9,45.5,99.9,99.9,99.9,94874245,1801866
02/28/2022,Age_unknown,25732,0,0,5953,,,0,0,0,0,0,0,0,0
02/28/2022,Race_eth_Hispanic,38877338,20.6,15.3,33088334,61,51.9,19.7,15.3,39.3,14.6,19.5,27.7,12384172,444299
02/28/2022,Sex_unknown,2258989,0.9,0.9,1529648,,,0.7,0.7,11.6,0.2,0.7,0.2,176004,3770
02/28/2022,Sex_known,251670279,99.9,99.1,214450250,,,99.9,99.3,45.8,99.9,99.9,99.9,94698241,1798096
02/28/2022,Ages_50-64_yrs,58677761,23.1,23.1,51061415,92.2,80.2,23.6,23.6,50.9,27.4,24.5,23.3,26000918,419424
02/28/2022,US,253929268,,100,215979898,76.5,65.1,,100,45.5,,100,,94874245,1801866
02/28/2022,Ages_75+_yrs,22680491,8.9,8.9,19581275,95,85.5,9.1,9.1,68.7,14.2,9.4,5.3,13458104,95188
02/28/2022,Race_eth_NHAsian,12597086,6.7,5,11393407,66.3,60,6.8,5.3,66.2,8.3,6.6,9.6,7059019,153738
02/28/2022,Ages_18-24_yrs,23451843,9.2,9.2,19021238,76.7,62.2,8.8,8.8,29.1,5.8,9.1,10.9,5541034,197034
02/28/2022,Race_eth_NHAIAN,1727259,0.9,0.7,1429570,70.9,58.7,0.9,0.7,42.8,0.7,0.8,0.9,580168,13901
02/28/2022,Ages_<5yrs,44835,0,0,16375,0.2,0.1,0,0,0,0,0,0,0,0
02/28/2022,Ages_16-17_yrs,5986254,2.4,2.4,5130341,71.4,61.2,2.4,2.4,26.8,1.4,2.5,4,1374187,72677
02/27/2022,Ages_25-39_yrs,53894675,21.2,21.2,45031036,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.4,15241820,428408
02/27/2022,Race_eth_unknown,65151039,34.5,25.7,48294158,,,28.8,22.4,21.5,12,29.2,12.6,10117298,204489
02/27/2022,Race_eth_NHBlack,19329004,10.2,7.6,16813810,46.9,40.8,10,7.8,42.1,8.1,10.1,13.3,6856726,217385
02/27/2022,Age_known,253828467,99.9,99.9,215899462,,,99.9,99.9,45.5,99.9,99.9,99.9,94736642,1833814
02/27/2022,Race_eth_Hispanic,38856654,20.6,15.3,33067140,60.9,51.9,19.7,15.3,39.2,14.6,19.5,27.5,12348365,448039
02/27/2022,Ages_75+_yrs,22678650,8.9,8.9,19579986,95,85.5,9.1,9.1,68.7,14.2,9.4,5.5,13450663,100079
02/27/2022,Ages_40-49_yrs,34952838,13.8,13.8,30050938,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12539842,281218
02/27/2022,Race_eth_NHWhite,104354899,55.3,41.1,94377459,52.9,47.8,56.3,43.7,57.4,62,56.7,42.1,52486674,686744
02/27/2022,Ages_5-11_yrs,9541933,3.8,3.8,7481429,33.2,26,3.5,3.5,0,0,0,0,0,0
02/27/2022,Sex_unknown,2258498,0.9,0.9,1529474,,,0.7,0.7,11.6,0.2,0.7,0.2,175772,3908
02/27/2022,Ages_<5yrs,44176,0,0,15867,0.2,0.1,0,0,0,0,0,0,0,0
02/27/2022,Race_eth_NHMult_Oth,11242438,6,4.4,9993255,95,95,6,4.6,53.5,6,5.9,6.2,5082676,100281
02/27/2022,Ages_65-74_yrs,33465551,13.2,13.2,29074691,95,91.2,13.5,13.5,64.9,19.9,14,8.7,18870093,159491
02/27/2022,Sex_known,251595699,99.9,99.1,214375938,,,99.9,99.3,45.7,99.9,99.9,99.9,94560870,1829906
02/27/2022,Sex_Female,131313902,52.2,51.7,112360221,77.9,66.7,52.4,52,47.6,54.7,52.5,56.5,51758964,1034279
02/27/2022,Race_eth_known,188703110,99.9,74.3,167611152,,,99.9,77.6,52.5,99.9,99.9,99.9,84619344,1629325
02/27/2022,Sex_Male,120281797,47.8,47.4,102015717,73.6,62.4,47.6,47.3,43.6,45.3,47.5,43.5,42801906,795627
02/27/2022,Ages_18-24_yrs,23439492,9.2,9.2,19011362,76.6,62.2,8.8,8.8,29.1,5.8,9.1,10.7,5523119,196106
02/27/2022,Race_eth_NHAsian,12592870,6.7,5,11390370,66.3,60,6.8,5.3,66.1,8.3,6.6,9.4,7047404,153313
02/27/2022,Ages_16-17_yrs,5984023,2.4,2.4,5128004,71.3,61.1,2.4,2.4,26.7,1.4,2.5,4,1370114,73470
02/27/2022,Ages_12-17_yrs,17137359,6.8,6.8,14599259,67.7,57.7,6.8,6.8,21.5,3.3,7,13,3141344,237784
02/27/2022,US,253854197,,100,215905412,76.5,65,,100,45.5,,100,,94736642,1833814
02/27/2022,Ages_50-64_yrs,58668149,23.1,23.1,51053461,92.2,80.2,23.6,23.6,50.9,27.4,24.5,23.5,25969761,430728
02/27/2022,Age_unknown,25730,0,0,5950,,,0,0,0,0,0,0,0,0
02/27/2022,Race_eth_NHNHOPI,600661,0.3,0.2,540389,64.7,58.2,0.3,0.3,42.6,0.3,0.3,0.6,218443,9092
02/27/2022,Ages_<12yrs,9591753,3.8,3.8,7498729,19.8,15.5,3.5,3.5,0,0,0,0,0,0
02/27/2022,Race_eth_NHAIAN,1726584,0.9,0.7,1428729,70.9,58.7,0.9,0.7,42.7,0.7,0.8,0.9,579056,14471
02/27/2022,Ages_12-15_yrs,11153336,4.4,4.4,9471255,65.9,56,4.4,4.4,18.7,1.9,4.5,9,1771230,164314
02/26/2022,Ages_65-74_yrs,33464529,13.2,13.2,29074077,95,91.2,13.5,13.5,64.9,19.9,14,8.9,18867251,171676
02/26/2022,Ages_12-15_yrs,11150787,4.4,4.4,9468365,65.9,56,4.4,4.4,18.7,1.9,4.5,8.8,1766263,168463
02/26/2022,Ages_5-11_yrs,9536571,3.8,3.8,7473008,33.2,26,3.5,3.5,0,0,0,0,0,0
02/26/2022,Age_unknown,25726,0,0,5950,,,0,0,0,0,0,0,0,0
02/26/2022,Sex_Female,131296577,52.2,51.7,112344881,77.9,66.7,52.4,52,47.6,54.7,52.5,56.4,51729879,1082447
02/26/2022,Race_eth_NHNHOPI,600578,0.3,0.2,540282,64.7,58.2,0.3,0.3,42.6,0.3,0.3,0.6,218274,9545
02/26/2022,Age_known,253794461,99.9,99.9,215869492,,,99.9,99.9,45.4,99.9,99.9,99.9,94684620,1924119
02/26/2022,Race_eth_known,188676599,99.9,74.3,167585449,,,99.9,77.6,52.4,99.9,99.9,99.9,84571803,1708821
02/26/2022,Race_eth_unknown,65143540,34.5,25.7,48289891,,,28.8,22.4,21.5,12,29.2,12.6,10112817,215298
02/26/2022,Ages_<5yrs,43964,0,0,15690,0.2,0.1,0,0,0,0,0,0,0,0
02/26/2022,Ages_50-64_yrs,58664229,23.1,23.1,51050848,92.2,80.2,23.6,23.6,50.8,27.4,24.5,23.7,25959155,456270
02/26/2022,Race_eth_NHMult_Oth,11241221,6,4.4,9991815,95,95,6,4.6,53.5,6,5.9,6.2,5079902,105488
02/26/2022,Ages_12-17_yrs,17133530,6.8,6.8,14595146,67.7,57.7,6.8,6.8,21.5,3.3,7,12.7,3133835,243797
02/26/2022,Sex_Male,120265242,47.8,47.4,102001120,73.6,62.4,47.6,47.2,43.6,45.3,47.5,43.6,42779039,837622
02/26/2022,Ages_75+_yrs,22678138,8.9,8.9,19579700,95,85.5,9.1,9.1,68.7,14.2,9.4,5.6,13449152,107758
02/26/2022,Ages_16-17_yrs,5982743,2.4,2.4,5126781,71.3,61.1,2.4,2.4,26.7,1.4,2.5,3.9,1367572,75334
02/26/2022,Race_eth_Hispanic,38845977,20.6,15.3,33057819,60.9,51.9,19.7,15.3,39.2,14.6,19.5,27.3,12334251,466658
02/26/2022,Ages_18-24_yrs,23433832,9.2,9.2,19007298,76.6,62.1,8.8,8.8,29,5.8,9.1,10.5,5515182,202216
02/26/2022,Race_eth_NHAIAN,1726429,0.9,0.7,1428576,70.9,58.7,0.9,0.7,42.7,0.7,0.8,0.9,578835,15524
02/26/2022,Race_eth_NHAsian,12590327,6.7,5,11388665,66.3,60,6.8,5.3,66,8.3,6.6,9.3,7041238,158152
02/26/2022,Ages_25-39_yrs,53885076,21.2,21.2,45024172,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.3,15228344,447651
02/26/2022,Sex_known,251561819,99.9,99.1,214346001,,,99.9,99.3,45.7,99.9,99.9,99.9,94508918,1920069
02/26/2022,Race_eth_NHWhite,104346878,55.3,41.1,94368809,52.9,47.8,56.3,43.7,57.4,62,56.7,42.4,52468310,724366
02/26/2022,Race_eth_NHBlack,19325189,10.2,7.6,16809483,46.9,40.8,10,7.8,42.1,8.1,10.1,13.4,6850993,229088
02/26/2022,Ages_40-49_yrs,34948950,13.8,13.8,30048121,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12531701,294751
02/26/2022,Sex_unknown,2258368,0.9,0.9,1529441,,,0.7,0.7,11.6,0.2,0.7,0.2,175702,4050
02/26/2022,US,253820187,,100,215875442,76.4,65,,100,45.4,,100,,94684620,1924119
02/26/2022,Ages_<12yrs,9586177,3.8,3.8,7490130,19.8,15.4,3.5,3.5,0,0,0,0,0,0
02/25/2022,Race_eth_NHAIAN,1726117,0.9,0.7,1428295,70.9,58.7,0.9,0.7,42.7,0.7,0.8,0.9,578412,15365
02/25/2022,Race_eth_NHMult_Oth,11238600,6,4.4,9988557,95,95,6,4.6,53.4,6,5.9,6.2,5074120,102871
02/25/2022,Race_eth_NHBlack,19318331,10.2,7.6,16801398,46.9,40.8,10,7.8,42.1,8.1,10.1,13.4,6839882,224008
02/25/2022,Sex_Female,131263741,52.2,51.7,112314402,77.9,66.6,52.4,52,47.6,54.7,52.5,56.3,51672428,1057018
02/25/2022,Ages_<5yrs,43475,0,0,15293,0.2,0.1,0,0,0,0,0,0,0,0
02/25/2022,Ages_50-64_yrs,58656618,23.1,23.1,51045811,92.1,80.2,23.7,23.7,50.8,27.4,24.5,23.7,25936126,446087
02/25/2022,Ages_40-49_yrs,34941608,13.8,13.8,30043100,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12515428,287850
02/25/2022,Ages_12-17_yrs,17125898,6.7,6.7,14586838,67.7,57.6,6.8,6.8,21.4,3.3,7,12.6,3116003,236077
02/25/2022,Ages_65-74_yrs,33462590,13.2,13.2,29072898,95,91.2,13.5,13.5,64.9,19.9,14,9,18861189,169111
02/25/2022,Sex_Male,120234071,47.8,47.4,101971544,73.6,62.4,47.6,47.2,43.5,45.3,47.5,43.7,42733729,819120
02/25/2022,Ages_75+_yrs,22677210,8.9,8.9,19579110,95,85.5,9.1,9.1,68.7,14.2,9.4,5.7,13445998,106379
02/25/2022,Race_eth_NHNHOPI,600196,0.3,0.2,539889,64.6,58.1,0.3,0.3,42.4,0.3,0.3,0.5,217119,8594
02/25/2022,Ages_25-39_yrs,53869172,21.2,21.2,45013269,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.3,15204008,437325
02/25/2022,Ages_16-17_yrs,5980479,2.4,2.4,5124655,71.3,61.1,2.4,2.4,26.6,1.4,2.5,3.9,1362315,73170
02/25/2022,Ages_12-15_yrs,11145419,4.4,4.4,9462183,65.9,55.9,4.4,4.4,18.5,1.9,4.5,8.7,1753688,162907
02/25/2022,Race_eth_NHWhite,104333034,55.3,41.1,94353110,52.9,47.8,56.3,43.7,57.3,62.1,56.7,42.6,52433960,711585
02/25/2022,Ages_5-11_yrs,9522300,3.8,3.8,7450099,33.1,25.9,3.5,3.5,0,0,0,0,0,0
02/25/2022,Race_eth_Hispanic,38824494,20.6,15.3,33038573,60.9,51.8,19.7,15.3,39.1,14.6,19.5,27.2,12305685,453570
02/25/2022,Ages_18-24_yrs,23425695,9.2,9.2,19001461,76.6,62.1,8.8,8.8,29,5.8,9.1,10.5,5502956,197268
02/25/2022,Age_known,253730207,99.9,99.9,215809311,,,99.9,99.9,45.4,99.9,99.9,99.9,94581708,1880097
02/25/2022,US,253755931,,100,215815261,76.4,65,,100,45.4,,100,,94581708,1880097
02/25/2022,Sex_known,251497812,99.9,99.1,214285946,,,99.9,99.3,45.6,99.9,99.9,99.9,94406157,1876138
02/25/2022,Ages_<12yrs,9571416,3.8,3.8,7466824,19.7,15.4,3.5,3.5,0,0,0,0,0,0
02/25/2022,Race_eth_known,188626610,99.9,74.3,167534568,,,99.9,77.6,52.4,99.9,99.9,99.9,84479284,1670018
02/25/2022,Age_unknown,25724,0,0,5950,,,0,0,0,0,0,0,0,0
02/25/2022,Race_eth_NHAsian,12585838,6.7,5,11384746,66.3,59.9,6.8,5.3,65.9,8.3,6.6,9.2,7030106,154025
02/25/2022,Sex_unknown,2258119,0.9,0.9,1529315,,,0.7,0.7,11.6,0.2,0.7,0.2,175551,3959
02/25/2022,Race_eth_unknown,65129273,34.5,25.7,48280591,,,28.8,22.4,21.4,12,29.2,12.6,10102424,210079
02/24/2022,Ages_<12yrs,9550099,3.8,3.8,7432691,19.7,15.3,3.4,3.4,0,0,0,0,0,0
02/24/2022,Race_eth_NHAIAN,1725165,0.9,0.7,1427141,70.8,58.6,0.9,0.7,42.6,0.7,0.8,0.9,576880,14462
02/24/2022,Ages_65-74_yrs,33459251,13.2,13.2,29070282,95,91.2,13.5,13.5,64.8,20,14,8.9,18847976,164817
02/24/2022,Race_eth_NHAsian,12580251,6.7,5,11379680,66.2,59.9,6.8,5.3,65.8,8.3,6.6,9.4,7015336,154763
02/24/2022,Ages_12-15_yrs,11138617,4.4,4.4,9453804,65.9,55.9,4.4,4.4,18.4,1.8,4.5,9.1,1738374,168020
02/24/2022,Ages_16-17_yrs,5977748,2.4,2.4,5121784,71.3,61,2.4,2.4,26.5,1.4,2.5,4,1355820,74596
02/24/2022,Ages_<5yrs,42673,0,0,14559,0.2,0.1,0,0,0,0,0,0,0,0
02/24/2022,Sex_known,251405499,99.9,99.1,214188232,,,99.9,99.3,45.6,99.9,99.9,99.9,94235670,1847568
02/24/2022,Ages_50-64_yrs,58645338,23.1,23.1,51036425,92.1,80.2,23.7,23.7,50.7,27.4,24.5,23.7,25896775,439274
02/24/2022,Ages_75+_yrs,22675241,8.9,8.9,19577712,95,85.5,9.1,9.1,68.6,14.2,9.4,5.6,13438317,103521
02/24/2022,Ages_40-49_yrs,34931191,13.8,13.8,30034066,85.6,73.6,13.9,13.9,41.6,13.2,14.4,15.3,12488003,282902
02/24/2022,Race_eth_NHMult_Oth,11234511,6,4.4,9983642,95,95,6,4.6,53.3,6,5.9,6.2,5064155,101269
02/24/2022,Ages_25-39_yrs,53846057,21.2,21.2,44993511,78.7,65.8,20.9,20.9,33.7,16.1,21.6,23,15161570,425670
02/24/2022,Ages_18-24_yrs,23413540,9.2,9.2,18990938,76.6,62.1,8.8,8.8,28.9,5.8,9.1,10.4,5483987,192502
02/24/2022,Sex_unknown,2257302,0.9,0.9,1528929,,,0.7,0.7,11.6,0.2,0.7,0.2,175152,3734
02/24/2022,Age_unknown,25719,0,0,5948,,,0,0,0,0,0,0,0,0
02/24/2022,Sex_Female,131214743,52.2,51.7,112262748,77.9,66.6,52.4,52,47.5,54.7,52.5,56.1,51574200,1036280
02/24/2022,Race_eth_unknown,65107935,34.5,25.7,48264218,,,28.8,22.4,21.4,12,29.2,12.4,10084145,204683
02/24/2022,US,253662801,,100,215717161,76.4,65,,100,45.3,,100,,94410822,1851302
02/24/2022,Race_eth_NHBlack,19307784,10.2,7.6,16788504,46.8,40.7,10,7.8,42,8.1,10.1,13.3,6820789,219550
02/24/2022,Race_eth_known,188554818,99.9,74.3,167452841,,,99.9,77.6,52.3,99.9,99.9,99.9,84326677,1646619
02/24/2022,Race_eth_NHNHOPI,599791,0.3,0.2,539444,64.6,58.1,0.3,0.3,42.3,0.3,0.3,0.5,216395,8483
02/24/2022,Age_known,253637082,99.9,99.9,215711213,,,99.9,99.9,45.3,99.9,99.9,99.9,94410822,1851302
02/24/2022,Sex_Male,120190756,47.8,47.4,101925484,73.5,62.4,47.6,47.2,43.5,45.3,47.5,43.9,42661470,811288
02/24/2022,Ages_5-11_yrs,9501786,3.7,3.7,7416700,33.1,25.8,3.4,3.4,0,0,0,0,0,0
02/24/2022,Race_eth_NHWhite,104310322,55.3,41.1,94325210,52.9,47.8,56.3,43.7,57.3,62.1,56.7,42.5,52370799,700095
02/24/2022,Race_eth_Hispanic,38796994,20.6,15.3,33009220,60.9,51.8,19.7,15.3,39,14.5,19.5,27.2,12262323,447997
02/24/2022,Ages_12-17_yrs,17116365,6.7,6.7,14575588,67.6,57.6,6.8,6.8,21.2,3.3,7,13.1,3094194,242616
02/23/2022,Ages_12-15_yrs,11133198,4.4,4.4,9447570,65.8,55.9,4.4,4.4,18.3,1.8,4.5,9.2,1727465,182663
02/23/2022,Race_eth_NHMult_Oth,11231398,6,4.4,9979924,95,95,6,4.6,53.3,6,5.9,6.2,5056705,109378
02/23/2022,Ages_40-49_yrs,34922518,13.8,13.8,30026671,85.6,73.6,13.9,13.9,41.5,13.2,14.4,15.4,12466771,305193
02/23/2022,Ages_65-74_yrs,33455732,13.2,13.2,29067642,95,91.2,13.5,13.5,64.8,20,14,8.8,18834478,175245
02/23/2022,Age_unknown,25717,0,0,5948,,,0,0,0,0,0,0,0,0
02/23/2022,Age_known,253557580,99.9,99.9,215630879,,,99.9,99.9,45.3,99.9,99.9,99.9,94268983,1984404
02/23/2022,Sex_Female,131173186,52.2,51.7,112220891,77.8,66.6,52.4,52,47.4,54.7,52.5,56.2,51494562,1113332
02/23/2022,Race_eth_NHBlack,19297369,10.2,7.6,16775970,46.8,40.7,10,7.8,41.9,8.1,10.1,13.1,6803341,230941
02/23/2022,Race_eth_known,188494216,99.9,74.3,167386833,,,99.9,77.6,52.3,99.9,99.9,99.9,84202036,1767218
02/23/2022,Race_eth_unknown,65089033,34.5,25.7,48249892,,,28.8,22.4,21.4,12,29.2,12.3,10066947,217186
02/23/2022,Sex_unknown,2256548,0.9,0.9,1528599,,,0.7,0.7,11.6,0.2,0.7,0.2,174738,3867
02/23/2022,Ages_25-39_yrs,53826349,21.2,21.2,44976250,78.7,65.8,20.9,20.9,33.6,16,21.6,22.9,15128173,455343
02/23/2022,Ages_16-17_yrs,5975299,2.4,2.4,5119260,71.2,61,2.4,2.4,26.4,1.4,2.5,4,1350572,79412
02/23/2022,Ages_50-64_yrs,58635394,23.1,23.1,51028267,92.1,80.2,23.7,23.7,50.7,27.4,24.5,23.9,25863680,473873
02/23/2022,Race_eth_NHWhite,104290754,55.3,41.1,94302381,52.8,47.8,56.3,43.7,57.2,62.1,56.7,42.9,52318097,758197
02/23/2022,Race_eth_NHAsian,12576331,6.7,5,11376500,66.2,59.9,6.8,5.3,65.7,8.3,6.6,9.5,7004750,167105
02/23/2022,Race_eth_NHNHOPI,599473,0.3,0.2,539052,64.6,58,0.3,0.2,42.2,0.3,0.3,0.5,215872,8927
02/23/2022,Race_eth_Hispanic,38774542,20.6,15.3,32986936,60.8,51.7,19.7,15.3,38.9,14.5,19.5,27,12227814,477376
02/23/2022,Ages_<5yrs,41969,0,0,13996,0.2,0.1,0,0,0,0,0,0,0,0
02/23/2022,Ages_75+_yrs,22672904,8.9,8.9,19576100,95,85.5,9.1,9.1,68.6,14.2,9.4,5.5,13429481,109472
02/23/2022,Ages_12-17_yrs,17108497,6.7,6.7,14566830,67.6,57.6,6.8,6.8,21.1,3.3,7,13.2,3078037,262075
